Sentence_ID	Sentence_Index	Aspect_Index	Aspect	Dep_Words	Aspect_Polarity
2445	430	0	bill	['The', '$']	neutral
2445	430	1	lunch	['2', 'at', 'drinks']	neutral
2445	430	2	drinks	['lunch', 'without']	neutral
3217	431	0	sushi	['worst', 'of', 'the', 'some', 'tried']	negative
1188	432	0	food	['The', 'great']	positive
1188	432	1	service	['ok']	neutral
1973	433	0	price tag	['The', 'overall', 'expensive']	negative
2392	435	0	Thai food	['ROOT', 'great', 'love', 'is', 'Spice']	positive
2392	435	1	appetizers	['the', 'inexpensive', 'love']	positive
925	438	0	service	['The', 'attentive']	positive
1828	439	0	mozzarella	['his', 'own', 'makes', 'homemade']	positive
1828	439	1	pie	['ultra', 'every']	positive
2363	440	0	Fish	['overdone']	negative
2831	442	0	main dining room	['their', 'in', 'sitting']	positive
2831	442	1	ceiling	['a', 'high', 'has', 'spectacular', 'hand']	positive
2479	443	0	menu selections	['and', 'the', 'with', 'pleased', 'service']	positive
2479	443	1	service	['pleased', 'selections']	positive
985	445	0	music	['to', 'the', 'selection', 'piped', 'pay']	neutral
1843	447	0	establishment	['scores']	positive
2102	448	0	dim sum	['of', 'the', 'rest']	conflict
2149	449	0	food	['Good', 'ROOT']	positive
964	450	0	wait staff	['The', 'friendly']	positive
766	452	0	dim sum	['The', 'good']	positive
2501	454	0	Service	['efficient', 'friendly']	positive
2222	455	0	seafood dishes	['and', 'of', 'different', 'appetizers', 'combination']	neutral
2222	455	1	appetizers	['combination', 'dishes']	neutral
2786	456	0	lunch	['clients', 'for']	neutral
773	457	0	dinner	['see', 'without']	neutral
368	458	0	bottle of wine	['their', 'arrived', 'overdue']	neutral
368	458	1	grapes	['the', 'arrived']	neutral
994	459	0	Prices	['good']	positive
366	460	0	waiter	['our', 'eye', "'s"]	negative
1270	462	0	thai food	["'s", 'simple', 'Plain', 'it', 'bad', 'ROOT']	negative
2097	465	0	dish	['items', 'per']	neutral
1705	466	0	burger	['the', 'some', 'pastas', 'excellent']	positive
1705	466	1	pastas	['of', 'the', 'burger']	positive
1705	466	2	food	['the', 'point']	neutral
1705	466	3	staples	['certain', 'excellent']	positive
3145	467	0	Dim Sum	['The', 'so', 'spectacular']	neutral
790	468	0	food	['The', 'so']	neutral
9	469	0	waitress	['The', 'seems', 'concerned']	negative
3085	470	0	seating	['adequate', 'features']	positive
3085	470	1	bar	['a', 'deserves', 'has', 'which']	positive
3085	470	2	place	['The', 'has', 'features', 'larger']	positive
1933	472	0	dinner	['30th', 'happier', 'fiance', 'here', 'birthday', 'surprise']	neutral
1817	474	0	Food	['ROOT']	positive
2512	475	0	music	['food', 'good', 'ROOT', 'service']	positive
2512	475	1	food	['great', 'music']	positive
2512	475	2	service	['prices', 'speedy', 'music']	positive
2512	475	3	prices	['affordable', 'service']	positive
1749	476	0	wait	['a', 'small', 'shorter', 'was']	conflict
3441	477	0	lobster sandwich	['24', 'The']	conflict
3441	477	1	price	['warrant', 'that']	negative
3260	478	0	owner	['the', 'has', 'greet']	positive
1971	481	0	sides	['ok', 'The', 'salty']	negative
797	483	0	seafood	['menu', 'all', 'the', 'unavailable']	negative
797	483	1	menu	['on', 'the', 'seafood']	negative
797	483	2	Salmon	['the', 'except', 'unavailable']	neutral
2315	484	0	place	['a', 'cute', 'cozy', 'but', 'large', 'Not', 'ROOT']	conflict
2900	487	0	beverages	['The', 'excellent']	positive
2900	487	1	dessert	['the', 'good']	positive
3122	488	0	hostess	['did', 'and', 'The', 'rude', 'waitress']	negative
3122	488	1	waitress	['the', 'hostess', 'rude']	negative
719	489	0	Asian appetizers	['and', 'simple', 'some', 'ordering', 'than', 'drinks']	positive
719	489	1	drinks	['ordering', 'appetizers']	positive
3669	490	0	wait	['the', 'disappointed', 'stay']	negative
3295	491	0	view	['beautiful', 'NYC', 'the']	positive
1130	492	0	meal	['a', 'light', 'accent', 'have', 'nice']	positive
2896	493	0	dinner	['a', 'going', 'for', 'nice']	positive
2896	493	1	ambiance	['a', 'food', 'as', 'like', 'nice']	positive
2896	493	2	food	['good', 'ambiance', 'like']	positive
1652	495	0	service	['and', 'prices', 'great', 'has', 'atmosphere']	positive
1652	495	1	prices	['has', 'service']	positive
1652	495	2	atmosphere	['a', 'has', 'friendly', 'service', 'nice']	positive
2128	496	0	sushi	['and', 'excellent', 'value', 'service', 'for']	positive
2128	496	1	service	['sushi', 'value']	positive
2128	496	2	value	['this', 'great', 'sushi', 'service', 'recommend']	positive
2835	497	0	service	['customer', 'understands']	negative
2835	497	1	served	['be', 'run', 'would', 'better', 'place', 'ROOT']	negative
778	498	0	service	['The', 'good', 'excellent']	positive
778	498	1	attitude	['the', 'with', 'excellent']	positive
1672	500	0	food	['The', 'awesome']	positive
1672	500	1	striped bass	['try', 'the']	positive
1125	501	0	music	['The', 'get']	conflict
1125	501	1	corriander	['of', 'whiff']	neutral
3694	502	0	black white shakes	['came']	positive
2721	503	0	meal	["'s", 'It', 'simply', 'NYC', 'the', 'ROOT', 'best']	positive
954	505	0	dinner	['have']	neutral
2452	506	0	seating	['The', 'was']	negative
1250	507	0	chu chu curry	['and', 'the', 'ordered', 'friend']	neutral
1250	507	1	pad thai chicken	['the', 'ordered']	neutral
3234	508	0	food	['the', 'with', 'experience']	neutral
3234	508	1	prix fixe	['the', 'Mondays', 'for']	neutral
1533	510	0	pastrami	['got', 'the', 'amazing']	positive
1533	510	1	soups	['the', 'hit']	positive
1055	511	0	bagels	['Great', 'made']	positive
1784	512	0	sushi	['good', 'This', 'is', 'inexpensive', 'some', 'ROOT']	positive
2178	513	0	bagel with lox spread	['good', 'is', 'favorite', 'but', 'an', 'everything', 'ROOT']	positive
2178	513	1	bagles	['all', 'good', 'the']	positive
1689	514	0	food	['of', 'the', 'quality', 'tasted']	negative
1689	514	1	quality of food	['the', 'was', 'tasted']	negative
771	515	0	lobby area	['restaurant', 'the', 'in', 'stood', 'crowded']	negative
771	515	1	seated	['we', 'being', 'of', 'were', 'not', 'explanations', 'why']	negative
3370	516	0	pizza	['The', 'delicious']	positive
3370	516	1	proprietor	['the', 'one']	positive
823	517	0	lunch meetings	['good', 'client', 'for']	neutral
3535	519	0	decor	['dark', 'The', 'cool', 'soothing']	positive
3535	519	1	prices	['considering', 'the', 'low', 'spectacular']	positive
3535	519	2	food's presentation	['food', 'spectacular']	positive
2449	520	0	Waitstaff	['suggested', 'The', 'nice']	positive
2449	520	1	swordfish	['suggested']	positive
2449	520	2	meal	['his', 'enjoyed']	positive
993	521	0	setting	['The', 'casual', 'romantic']	positive
2840	523	0	management	['deserves', 'ROOT', 'Terrible', 'terrible']	negative
1034	524	0	service	['Great', 'sushi', 'seating', 'Delivery', 'ROOT', 'friendly']	positive
1034	524	1	seating	['Fast', 'service']	positive
1034	524	2	Delivery	['Fast', 'service']	positive
1034	524	3	sushi	['service', 'Excellent']	positive
2709	525	0	desserts	['The', 'appealing']	positive
2734	526	0	Italian food	['The', 'has']	positive
2734	526	1	service	['turns', 'the']	conflict
3654	528	0	food	['found', 'the']	positive
3654	528	1	salmon dish	['found', 'the', 'had']	positive
1049	529	0	rolls	['home', 'unique', 'creative', 'to']	positive
3320	531	0	food	['solid', 'and', 'decor', 'has']	positive
3320	531	1	decor	['a', 'food', 'has', 'prices', 'nice']	positive
3320	531	2	prices	['decor', 'at', 'reasonable']	positive
102	532	0	owner	['the', 'Emilio']	positive
2397	533	0	lunch	['and', 'twice', 'once', 'during', 'spice']	neutral
2397	533	1	dinner	['at', 'spice']	neutral
511	534	0	Moules	['excellent']	positive
511	534	1	lobster ravioli	['VERY']	negative
1077	536	0	dosa	['not', 'eat', 'for']	negative
1077	536	1	eat	['NYC', 'ROOT', 'dosa', 'cheap', 'but']	positive
133	537	0	atmosphere	['The', 'noisy']	negative
133	537	1	waiters	['the', 'walking']	conflict
3230	538	0	seafood	['The', 'amazing']	positive
3230	538	1	wine list	['a', 'good', "'s"]	positive
3230	538	2	menu	['the', 'offers', 'ever']	positive
2905	539	0	wine	['list', 'order']	neutral
2905	539	1	indian	['with', 'order']	neutral
2905	539	2	wine list	['comment', 'on', 'wines', 'or', 'their', 'order']	neutral
2905	539	3	wines	['comment', 'their', 'list']	neutral
491	540	0	Pastrami or corned beef	['high', 'juicy']	positive
491	540	1	rye bread	['ask', 'for', 'extra']	positive
2001	541	0	glasses of champagne	['and', '200', 'for', '2', 'bottle', 'wine']	negative
2001	541	1	bottle of wine	['200', 'champagne', 'expensive', 'glasses']	negative
2001	541	2	after dinner drinks	['200', '2', 'ROOT']	negative
1362	542	0	seasoning	['the', "'s"]	negative
796	543	0	food	['available', 'The', 'OK']	neutral
796	543	1	food	['available', 'The', 'OK']	negative
178	545	0	waitress	['The', 'patient']	positive
178	545	1	food	['!', 'the']	positive
2627	546	0	ambience	['The', 'nice']	positive
2627	546	1	service	['great']	negative
2946	547	0	wine list	['and', 'owners', 'Solid', 'menu', 'keep', 'staff']	positive
2946	547	1	staff	['knowledgeable', 'list', 'keep']	positive
2946	547	2	owners	['list', 'friendly', 'keep']	positive
2946	547	3	menu	['ever', 'an', 'list', 'adventurous', 'keep']	positive
554	548	0	people	['The', 'work', 'are', 'that']	positive
1616	549	0	menu	['a', 'see']	neutral
1616	549	1	main dishes	['specials', 'the', 'described']	neutral
1616	549	2	waiter	['our', 'described']	positive
1616	549	3	specials	['and', 'both', 'the', 'described', 'dishes']	neutral
3189	550	0	location	['and', 'ambience', 'The', 'Ok']	neutral
3189	550	1	ambience	['Ok', 'location']	neutral
3189	550	2	food	['the', 'is']	positive
3693	551	0	stuff	['good', 'eats', 'nite']	positive
3693	551	1	eats	['stuff', 'ROOT', 'otherwise']	positive
1103	552	0	dinner	['The', 'ok']	negative
1994	555	0	gourmet food	['know']	positive
541	556	0	bruschetta	['of', 'assortment']	positive
541	556	1	panini	["'s"]	positive
1617	559	0	dishes	['great', 'that', 'obliged', 'two', 'menu', 'with']	positive
1617	559	1	menu	['dishes', 'were', 'their', 'regular', 'in', 'not']	neutral
3322	560	0	service	['subpar', 'offers']	negative
1022	561	0	waitress	['The', 'remembers', 'friendly']	positive
1022	561	1	fried mini buns with the condensed milk and the assorted fruits on beancurd	['remembers', 'is', "'s", 'knows', 'that']	positive
1711	563	0	food	['prices', 'ROOT', 'Diner']	negative
1711	563	1	prices	['food', 'bistro', 'at', 'bummer']	negative
2012	567	0	food	['the', 'enjoyed']	positive
3024	569	0	sushi	['the', 'time']	conflict
1622	570	0	portions	['large', 'The']	positive
1622	570	1	servers	['surprise', 'the']	positive
1622	570	2	starter	['a', 'surprise', 'different', 'with']	positive
1059	571	0	bagels	['right', 'ROOT', 'delicious', 'oven']	positive
3067	573	0	food	['All', 'tasty', 'the']	positive
447	575	0	pizza	['place', 'eat', 'for', 'take']	positive
447	575	1	take-out pizza	['place', 'eat', 'for', 'take']	negative
1592	576	0	server	['Our', 'helpful', 'friendly']	positive
3191	577	0	green curry with vegetables	['Try']	positive
2770	581	0	place	['this', 'all']	negative
1989	582	0	door	['like', 'walk']	neutral
445	583	0	priced	['reasonably', 'Much', 'more']	positive
3278	585	0	food	['The', 'tasty']	negative
3278	585	1	portioins	['the', 'tiny']	negative
1331	588	0	reservation	['a', 'make']	negative
2497	589	0	Pad Thai	['The', 'excellent']	positive
3039	593	0	lunch specials	['recommend']	negative
3637	597	0	place	['Nina', 'looked', 'the']	positive
3637	597	1	pizzas	['their', 'enjoying']	positive
1316	600	0	food	['The', 'ok']	neutral
2450	601	0	pot-stickers	[]	positive
2450	601	1	tempura dis	['dish']	positive
1577	602	0	stuff	['better', 'the']	positive
2901	604	0	food	['better', 'is', 'range']	negative
2901	604	1	atmosphere	['despite', 'lovely', 'it', 'restaurant']	positive
2901	604	2	entree range	['20', '$', 'that', 'food', 'in', 'the', 'expensive']	positive
908	605	0	French food	['NYC', 'values', 'for', 'authentic']	positive
2523	608	0	deliveries	['their', 'take']	negative
2523	608	1	food	['the', 'cold']	negative
2170	609	0	staff	['The', 'nonsense']	positive
1579	612	0	portions	['And', 'large', 'ROOT', 'really']	positive
3515	614	0	staff	['a', 'with', 'friendly', 'restaurant']	positive
1873	616	0	smoked salmon and roe appetizer	['the', 'ordered']	negative
2592	617	0	lunch	['went', 'for']	neutral
2592	617	1	food	['impressed', 'the', 'with']	positive
3081	618	0	garlic shrimp	['and', 'the', 'okra', 'anything', 'recommend']	positive
3081	618	1	lamb	['with', 'anything']	positive
3081	618	2	okra (bindi)	['recommend', 'bindi', 'shrimp']	positive
3575	621	0	waiter	['to', 'said', 'another']	neutral
1884	622	0	menu	['The', 'escargot', 'impressive']	positive
1884	622	1	burger	['a', 'from', 'ranging']	neutral
1884	622	2	steak	['to', 'impressive']	neutral
1884	622	3	escargot	['menu', 'impressive', 'to']	neutral
3381	623	0	plate	['share', 'one']	positive
2507	624	0	food	['The', 'authentic', 'great']	positive
2802	627	0	casual dinner	['Good', 'for']	positive
201	629	0	food	['the', 'good']	positive
201	629	1	price	['the', 'right']	positive
201	629	2	wine list	['a', 'decent', 'have']	positive
2335	631	0	Prices	['dine', 'higher']	negative
2335	631	1	chicken tikka marsala	['their', 'good']	positive
3631	633	0	styles of pizza	['many', 'different', 'has']	positive
901	634	0	look	['real', 'better', 'photos', 'are', 'the', 'ROOT', 'than']	negative
3049	635	0	food	['lousy', 'The', 'salty', 'tiny', 'sweet']	negative
3049	635	1	portions	['the', 'tiny']	negative
1242	636	0	coconut rice	['the', 'good']	positive
932	637	0	appetizer	['our', 'bring']	neutral
776	641	0	food	['The', 'great']	positive
272	642	0	food	['Pair', 'beers', 'you', 'list', 'or']	neutral
272	642	1	beers on tap	['food', 'the', 'with', 'excellent']	positive
272	642	2	wine list	['food', 'their', 'Pair', 'priced']	positive
272	642	3	priced	['well', 'list']	positive
1152	643	0	music	['great', 'your', 'blasted']	negative
1152	643	1	bottle minimun	['pay', '100', 'dollar']	negative
2894	644	0	food	['the', 'amazing']	positive
833	646	0	spot	['a', 'beautiful', 'has', 'overlooking']	positive
461	647	0	staff	['lets', 'with', 'Friendly', 'that']	positive
461	647	1	meal	['enjoy', 'your']	positive
539	650	0	table	['a', 'get']	positive
1435	653	0	Quality of food	['excellent']	positive
1435	653	1	price	['cheap']	positive
1435	653	2	pork	['lamb', 'and', 'fish', 'to', 'stick', 'chicken', 'vegetables']	positive
1435	653	3	fish	['pork', 'stick']	positive
1435	653	4	chicken	['pork', 'stick']	positive
1435	653	5	lamb	['pork', 'stick']	positive
1435	653	6	vegetables	['pork', 'stick']	positive
2225	657	0	seating	['drafty', 'the', 'entranceway']	negative
2225	657	1	place	['tight', 'The']	negative
1056	658	0	appetizing	['The', 'excellent']	positive
1056	658	1	price	['a', 'at', 'reasonable', 'Greengrass']	positive
3582	659	0	bun	['big', 'the', 'for']	neutral
2708	660	0	food	['The', 'delicious', 'priced']	positive
2708	660	1	priced	['food', 'reasonably', 'delicious']	positive
275	661	0	fusion of French and Indian cooking	['interesting', 'with', 'stands', 'an']	positive
2105	662	0	turnip cake	['and', 'skip', 'buns', 'custards', 'the']	negative
2105	662	1	roast pork buns	['cake', 'skip']	negative
2105	662	2	egg custards	['cake', 'skip']	negative
2152	663	0	bagels	['The', 'fabulous']	positive
191	664	0	seating in the garden	['available', 'lie', 'Oh', 'phone', 'have', 'seats', 'ROOT']	neutral
191	664	1	seats	['available', 'the']	neutral
3319	665	0	service	['the', 'good', 'place', 'eat', 'relaxing']	positive
3319	665	1	place	['to', 'good', 'eat', 'service']	positive
3319	665	2	water	['of', 'kind']	neutral
3681	666	0	food	['The', 'good']	positive
3681	666	1	place	['the', 'great', 'deal', 'self']	positive
2171	667	0	food options	['The', 'rule']	positive
3462	668	0	cost	['and', 'any', 'at', 'deal', 'choice']	positive
1865	670	0	pre-theatre 3-course dinner	['pre', 'the', 'ordered', '3']	neutral
1865	670	1	wine flight	['ordered', 'with']	neutral
3421	672	0	lunch	['busier', 'for']	neutral
3421	672	1	dinner	['downtown', 'for', 'crowded']	neutral
1293	673	0	calzones	['Their', 'YUCK']	negative
3475	674	0	drink	['a', 'get']	neutral
818	675	0	place	['beautiful', 'The']	positive
818	675	1	bar scene	['the', 'seems', 'happening']	positive
2893	676	0	staff	['the', 'accomodate', 'amazing']	positive
3170	677	0	spreads	['ROOT', 'Good', 'tasty']	positive
3170	677	1	beverage selections	['and', 'great', 'tasty', 'bagels']	positive
3170	677	2	bagels	['tasty', 'selections']	positive
2932	678	0	waiter	['served', 'the', 'who', 'had']	negative
2932	678	1	specials	['on', 'chosen', 'which', 'in', 'the', 'fill']	positive
2932	678	2	served	['waiter', 'neglected']	negative
451	680	0	tiramisu	['of', 'slice']	positive
451	680	1	meal	['the', 'top']	neutral
119	682	0	secret back room	['the', 'Check']	positive
2817	683	0	bar	['a', 'is', 'Share', 'romantic', 'cool']	positive
2517	684	0	food	['and', 'Authentic', 'have', 'they']	positive
2517	684	1	service	['REAL', 'rush', 'have', 'just']	positive
2883	685	0	gulab jamun	['to', 'the', 'Stick']	positive
556	686	0	prices	['and', 'great', 'service', 'atmosphere', 'Italian', 'wine']	positive
556	686	1	atmosphere	['prices', 'great', 'Italian']	positive
556	686	2	service	['prices', 'good', 'Italian']	positive
556	686	3	wine list	['a', 'flooded', 'wonderful', 'prices', 'with', 'Italian']	positive
563	687	0	diner	['table', 'the', 'with', 'back']	neutral
563	687	1	wait staff	['had', 'hoist']	negative
563	687	2	table	['me', 'the', 'at', 'diner']	negative
924	688	0	meal	['a', 'had', 'room', 'delicious']	positive
924	688	1	room	['a', 'beautiful', 'meal', 'in']	positive
3041	692	0	dinner	['for', 'times']	neutral
1013	694	0	pig feet ginger simmered in black vinegar	['this', 'varieties', 'chinese', 'far', 'couple', 'NY', 'close', 'the', 'America', 'ROOT', 'is']	positive
1013	694	1	desserts with frog jelly	['couple', 'place', 'serves']	positive
193	695	0	food	['The', 'great', 'priced']	positive
193	695	1	priced	['food', 'reasonably', 'great']	positive
2217	697	0	thai cuisine	['like']	positive
78	698	0	crew	['host', 'his', 'Vittorio']	positive
78	698	1	host	['treated', 'the', 'Vittorio', 'crew']	positive
2280	699	0	round tables	['several', 'have']	positive
